Customer ID,Billing Start Date,Billing End Date,Previous Meter Reading,Current Meter Reading,Usage (kWh),Total Charge
1159,2023-12-01,2023-12-31,7653,7881,228,34.2
1160,2023-01-01,2023-01-31,4192,4416,224,33.6
1160,2023-02-01,2023-03-03,4416,4856,440,66.0
1160,2023-03-01,2023-03-31,4856,4920,64,9.6
1160,2023-04-01,2023-05-01,4920,5183,263,39.45
1160,2023-05-01,2023-05-31,5183,5264,81,12.15
1160,2023-06-01,2023-07-01,5264,5385,121,18.15
1160,2023-07-01,2023-07-31,5385,5614,229,34.35
1160,2023-08-01,2023-08-31,5614,5952,338,50.7
1160,2023-09-01,2023-10-01,5952,6402,450,67.5
1160,2023-10-01,2023-10-31,6402,6736,334,50.1
1160,2023-11-01,2023-12-01,6736,6993,257,38.55
1160,2023-12-01,2023-12-31,6993,7097,104,15.6
1161,2023-01-01,2023-01-31,1343,1469,126,18.9
1161,2023-02-01,2023-03-03,1469,1876,407,61.05
1161,2023-03-01,2023-03-31,1876,2213,337,50.55
1161,2023-04-01,2023-05-01,2213,2612,399,59.85
1161,2023-05-01,2023-05-31,2612,2746,134,20.1
1161,2023-06-01,2023-07-01,2746,2952,206,30.9
1161,2023-07-01,2023-07-31,2952,3335,383,57.45
1161,2023-08-01,2023-08-31,3335,3471,136,20.4
1161,2023-09-01,2023-10-01,3471,3762,291,43.65
1161,2023-10-01,2023-10-31,3762,4048,286,42.9
1161,2023-11-01,2023-12-01,4048,4349,301,45.15
1161,2023-12-01,2023-12-31,4349,4624,275,41.25
1162,2023-01-01,2023-01-31,1067,1320,253,37.95
1162,2023-02-01,2023-03-03,1320,1538,218,32.7
1162,2023-03-01,2023-03-31,1538,1872,334,50.1
1162,2023-04-01,2023-05-01,1872,2305,433,64.95
1162,2023-05-01,2023-05-31,2305,2634,329,49.35
1162,2023-06-01,2023-07-01,2634,2769,135,20.25
1162,2023-07-01,2023-07-31,2769,2994,225,33.75
1162,2023-08-01,2023-08-31,2994,3072,78,11.7
1162,2023-09-01,2023-10-01,3072,3343,271,40.65
1162,2023-10-01,2023-10-31,3343,3439,96,14.4
1162,2023-11-01,2023-12-01,3439,3535,96,14.4
1162,2023-12-01,2023-12-31,3535,3896,361,54.15
1163,2023-01-01,2023-01-31,2640,2983,343,51.45
1163,2023-02-01,2023-03-03,2983,3380,397,59.55
1163,2023-03-01,2023-03-31,3380,3847,467,70.05
1163,2023-04-01,2023-05-01,3847,3927,80,12.0
1163,2023-05-01,2023-05-31,3927,4260,333,49.95
1163,2023-06-01,2023-07-01,4260,4320,60,9.0
1163,2023-07-01,2023-07-31,4320,4661,341,51.15
1163,2023-08-01,2023-08-31,4661,4725,64,9.6
1163,2023-09-01,2023-10-01,4725,5097,372,55.8
1163,2023-10-01,2023-10-31,5097,5164,67,10.05
1163,2023-11-01,2023-12-01,5164,5371,207,31.05
1163,2023-12-01,2023-12-31,5371,5865,494,74.1
1164,2023-01-01,2023-01-31,2913,3093,180,27.0
1164,2023-02-01,2023-03-03,3093,3198,105,15.75
1164,2023-03-01,2023-03-31,3198,3632,434,65.1
1164,2023-04-01,2023-05-01,3632,3704,72,10.8
1164,2023-05-01,2023-05-31,3704,4139,435,65.25
1164,2023-06-01,2023-07-01,4139,4526,387,58.05
1164,2023-07-01,2023-07-31,4526,4924,398,59.7
1164,2023-08-01,2023-08-31,4924,5412,488,73.2
1164,2023-09-01,2023-10-01,5412,5566,154,23.1
1164,2023-10-01,2023-10-31,5566,6056,490,73.5
1164,2023-11-01,2023-12-01,6056,6274,218,32.7
1164,2023-12-01,2023-12-31,6274,6505,231,34.65
1165,2023-01-01,2023-01-31,4081,4131,50,7.5
1165,2023-02-01,2023-03-03,4131,4596,465,69.75
1165,2023-03-01,2023-03-31,4596,5089,493,73.95
1165,2023-04-01,2023-05-01,5089,5168,79,11.85
1165,2023-05-01,2023-05-31,5168,5635,467,70.05
1165,2023-06-01,2023-07-01,5635,5843,208,31.2
1165,2023-07-01,2023-07-31,5843,6149,306,45.9
1165,2023-08-01,2023-08-31,6149,6301,152,22.8
1165,2023-09-01,2023-10-01,6301,6634,333,49.95
1165,2023-10-01,2023-10-31,6634,6956,322,48.3
1165,2023-11-01,2023-12-01,6956,7074,118,17.7
1165,2023-12-01,2023-12-31,7074,7440,366,54.9
1166,2023-01-01,2023-01-31,1234,1563,329,49.35
1166,2023-02-01,2023-03-03,1563,1926,363,54.45
1166,2023-03-01,2023-03-31,1926,2239,313,46.95
1166,2023-04-01,2023-05-01,2239,2341,102,15.3
1166,2023-05-01,2023-05-31,2341,2716,375,56.25
1166,2023-06-01,2023-07-01,2716,3066,350,52.5
1166,2023-07-01,2023-07-31,3066,3242,176,26.4
1166,2023-08-01,2023-08-31,3242,3585,343,51.45
1166,2023-09-01,2023-10-01,3585,3693,108,16.2
1166,2023-10-01,2023-10-31,3693,3796,103,15.45
1166,2023-11-01,2023-12-01,3796,4150,354,53.1
1166,2023-12-01,2023-12-31,4150,4373,223,33.45
1167,2023-01-01,2023-01-31,4209,4650,441,66.15
1167,2023-02-01,2023-03-03,4650,4987,337,50.55
1167,2023-03-01,2023-03-31,4987,5300,313,46.95
1167,2023-04-01,2023-05-01,5300,5749,449,67.35
1167,2023-05-01,2023-05-31,5749,5849,100,15.0
1167,2023-06-01,2023-07-01,5849,6065,216,32.4
1167,2023-07-01,2023-07-31,6065,6296,231,34.65
1167,2023-08-01,2023-08-31,6296,6503,207,31.05
1167,2023-09-01,2023-10-01,6503,7003,500,75.0
1167,2023-10-01,2023-10-31,7003,7308,305,45.75
1167,2023-11-01,2023-12-01,7308,7399,91,13.65
1167,2023-12-01,2023-12-31,7399,7671,272,40.8
1168,2023-01-01,2023-01-31,2248,2447,199,29.85
1168,2023-02-01,2023-03-03,2447,2655,208,31.2
1168,2023-03-01,2023-03-31,2655,2946,291,43.65
1168,2023-04-01,2023-05-01,2946,3349,403,60.45
1168,2023-05-01,2023-05-31,3349,3609,260,39.0
1168,2023-06-01,2023-07-01,3609,3970,361,54.15
1168,2023-07-01,2023-07-31,3970,4038,68,10.2
1168,2023-08-01,2023-08-31,4038,4214,176,26.4
1168,2023-09-01,2023-10-01,4214,4646,432,64.8
1168,2023-10-01,2023-10-31,4646,4910,264,39.6
1168,2023-11-01,2023-12-01,4910,4976,66,9.9
1168,2023-12-01,2023-12-31,4976,5315,339,50.85
1169,2023-01-01,2023-01-31,2300,2740,440,66.0
1169,2023-02-01,2023-03-03,2740,2891,151,22.65
1169,2023-03-01,2023-03-31,2891,3332,441,66.15
1169,2023-04-01,2023-05-01,3332,3501,169,25.35
1169,2023-05-01,2023-05-31,3501,3653,152,22.8
1169,2023-06-01,2023-07-01,3653,3996,343,51.45
1169,2023-07-01,2023-07-31,3996,4323,327,49.05
1169,2023-08-01,2023-08-31,4323,4778,455,68.25
1169,2023-09-01,2023-10-01,4778,4897,119,17.85
1169,2023-10-01,2023-10-31,4897,5059,162,24.3
1169,2023-11-01,2023-12-01,5059,5141,82,12.3
1169,2023-12-01,2023-12-31,5141,5195,54,8.1
1170,2023-01-01,2023-01-31,1765,2129,364,54.6
1170,2023-02-01,2023-03-03,2129,2485,356,53.4
1170,2023-03-01,2023-03-31,2485,2587,102,15.3
1170,2023-04-01,2023-05-01,2587,2723,136,20.4
1170,2023-05-01,2023-05-31,2723,2838,115,17.25
1170,2023-06-01,2023-07-01,2838,3042,204,30.6
1170,2023-07-01,2023-07-31,3042,3122,80,12.0
1170,2023-08-01,2023-08-31,3122,3563,441,66.15
1170,2023-09-01,2023-10-01,3563,3754,191,28.65
1170,2023-10-01,2023-10-31,3754,4034,280,42.0
1170,2023-11-01,2023-12-01,4034,4445,411,61.65
1170,2023-12-01,2023-12-31,4445,4511,66,9.9
1171,2023-01-01,2023-01-31,4687,5079,392,58.8
1171,2023-02-01,2023-03-03,5079,5266,187,28.05
1171,2023-03-01,2023-03-31,5266,5676,410,61.5
1171,2023-04-01,2023-05-01,5676,5845,169,25.35
1171,2023-05-01,2023-05-31,5845,6253,408,61.2
1171,2023-06-01,2023-07-01,6253,6677,424,63.6
1171,2023-07-01,2023-07-31,6677,6893,216,32.4
1171,2023-08-01,2023-08-31,6893,7113,220,33.0
1171,2023-09-01,2023-10-01,7113,7425,312,46.8
1171,2023-10-01,2023-10-31,7425,7608,183,27.45
1171,2023-11-01,2023-12-01,7608,7790,182,27.3
1171,2023-12-01,2023-12-31,7790,8056,266,39.9
1172,2023-01-01,2023-01-31,3323,3557,234,35.1
1172,2023-02-01,2023-03-03,3557,4004,447,67.05
1172,2023-03-01,2023-03-31,4004,4100,96,14.4
1172,2023-04-01,2023-05-01,4100,4358,258,38.7
1172,2023-05-01,2023-05-31,4358,4814,456,68.4
1172,2023-06-01,2023-07-01,4814,5106,292,43.8
1172,2023-07-01,2023-07-31,5106,5450,344,51.6
1172,2023-08-01,2023-08-31,5450,5874,424,63.6
1172,2023-09-01,2023-10-01,5874,6238,364,54.6
1172,2023-10-01,2023-10-31,6238,6648,410,61.5
1172,2023-11-01,2023-12-01,6648,6796,148,22.2
1172,2023-12-01,2023-12-31,6796,7208,412,61.8
1173,2023-01-01,2023-01-31,2075,2128,53,7.95
1173,2023-02-01,2023-03-03,2128,2271,143,21.45
1173,2023-03-01,2023-03-31,2271,2450,179,26.85
1173,2023-04-01,2023-05-01,2450,2901,451,67.65
1173,2023-05-01,2023-05-31,2901,2976,75,11.25
1173,2023-06-01,2023-07-01,2976,3194,218,32.7
1173,2023-07-01,2023-07-31,3194,3510,316,47.4
1173,2023-08-01,2023-08-31,3510,3905,395,59.25
1173,2023-09-01,2023-10-01,3905,3971,66,9.9
1173,2023-10-01,2023-10-31,3971,4140,169,25.35
1173,2023-11-01,2023-12-01,4140,4535,395,59.25
1173,2023-12-01,2023-12-31,4535,4863,328,49.2
1174,2023-01-01,2023-01-31,3075,3446,371,55.65
1174,2023-02-01,2023-03-03,3446,3577,131,19.65
1174,2023-03-01,2023-03-31,3577,3717,140,21.0
1174,2023-04-01,2023-05-01,3717,4092,375,56.25
1174,2023-05-01,2023-05-31,4092,4525,433,64.95
1174,2023-06-01,2023-07-01,4525,4671,146,21.9
1174,2023-07-01,2023-07-31,4671,5136,465,69.75
1174,2023-08-01,2023-08-31,5136,5452,316,47.4
1174,2023-09-01,2023-10-01,5452,5878,426,63.9
1174,2023-10-01,2023-10-31,5878,6079,201,30.15
1174,2023-11-01,2023-12-01,6079,6447,368,55.2
1174,2023-12-01,2023-12-31,6447,6532,85,12.75
1175,2023-01-01,2023-01-31,1281,1488,207,31.05
1175,2023-02-01,2023-03-03,1488,1606,118,17.7
1175,2023-03-01,2023-03-31,1606,2023,417,62.55
1175,2023-04-01,2023-05-01,2023,2271,248,37.2
1175,2023-05-01,2023-05-31,2271,2379,108,16.2
1175,2023-06-01,2023-07-01,2379,2561,182,27.3
1175,2023-07-01,2023-07-31,2561,2838,277,41.55
1175,2023-08-01,2023-08-31,2838,2978,140,21.0
1175,2023-09-01,2023-10-01,2978,3181,203,30.45
1175,2023-10-01,2023-10-31,3181,3458,277,41.55
1175,2023-11-01,2023-12-01,3458,3524,66,9.9
1175,2023-12-01,2023-12-31,3524,3880,356,53.4
1176,2023-01-01,2023-01-31,3140,3602,462,69.3
1176,2023-02-01,2023-03-03,3602,4061,459,68.85
1176,2023-03-01,2023-03-31,4061,4449,388,58.2
1176,2023-04-01,2023-05-01,4449,4908,459,68.85
1176,2023-05-01,2023-05-31,4908,5284,376,56.4
1176,2023-06-01,2023-07-01,5284,5446,162,24.3
1176,2023-07-01,2023-07-31,5446,5539,93,13.95
1176,2023-08-01,2023-08-31,5539,5662,123,18.45
1176,2023-09-01,2023-10-01,5662,6122,460,69.0
1176,2023-10-01,2023-10-31,6122,6193,71,10.65
1176,2023-11-01,2023-12-01,6193,6520,327,49.05
1176,2023-12-01,2023-12-31,6520,6870,350,52.5
1177,2023-01-01,2023-01-31,2851,2932,81,12.15
1177,2023-02-01,2023-03-03,2932,3013,81,12.15
1177,2023-03-01,2023-03-31,3013,3453,440,66.0
1177,2023-04-01,2023-05-01,3453,3943,490,73.5
1177,2023-05-01,2023-05-31,3943,4290,347,52.05
1177,2023-06-01,2023-07-01,4290,4664,374,56.1
1177,2023-07-01,2023-07-31,4664,4877,213,31.95
1177,2023-08-01,2023-08-31,4877,5314,437,65.55
1177,2023-09-01,2023-10-01,5314,5584,270,40.5
1177,2023-10-01,2023-10-31,5584,5989,405,60.75
1177,2023-11-01,2023-12-01,5989,6450,461,69.15
1177,2023-12-01,2023-12-31,6450,6939,489,73.35
1178,2023-01-01,2023-01-31,2818,3242,424,63.6
1178,2023-02-01,2023-03-03,3242,3380,138,20.7
1178,2023-03-01,2023-03-31,3380,3849,469,70.35
1178,2023-04-01,2023-05-01,3849,4017,168,25.2
1178,2023-05-01,2023-05-31,4017,4511,494,74.1
1178,2023-06-01,2023-07-01,4511,4668,157,23.55
1178,2023-07-01,2023-07-31,4668,5024,356,53.4
1178,2023-08-01,2023-08-31,5024,5251,227,34.05
1178,2023-09-01,2023-10-01,5251,5471,220,33.0
1178,2023-10-01,2023-10-31,5471,5521,50,7.5
1178,2023-11-01,2023-12-01,5521,5739,218,32.7
1178,2023-12-01,2023-12-31,5739,6149,410,61.5
1179,2023-01-01,2023-01-31,2582,2971,389,58.35
1179,2023-02-01,2023-03-03,2971,3194,223,33.45
1179,2023-03-01,2023-03-31,3194,3613,419,62.85
1179,2023-04-01,2023-05-01,3613,3746,133,19.95
1179,2023-05-01,2023-05-31,3746,3813,67,10.05
1179,2023-06-01,2023-07-01,3813,3885,72,10.8
1179,2023-07-01,2023-07-31,3885,3960,75,11.25
1179,2023-08-01,2023-08-31,3960,4256,296,44.4
1179,2023-09-01,2023-10-01,4256,4406,150,22.5
1179,2023-10-01,2023-10-31,4406,4495,89,13.35
1179,2023-11-01,2023-12-01,4495,4717,222,33.3
1179,2023-12-01,2023-12-31,4717,4821,104,15.6
1180,2023-01-01,2023-01-31,1506,1757,251,37.65
1180,2023-02-01,2023-03-03,1757,1951,194,29.1
1180,2023-03-01,2023-03-31,1951,2013,62,9.3
1180,2023-04-01,2023-05-01,2013,2312,299,44.85
1180,2023-05-01,2023-05-31,2312,2671,359,53.85
1180,2023-06-01,2023-07-01,2671,2881,210,31.5
1180,2023-07-01,2023-07-31,2881,3228,347,52.05
1180,2023-08-01,2023-08-31,3228,3545,317,47.55
1180,2023-09-01,2023-10-01,3545,3713,168,25.2
1180,2023-10-01,2023-10-31,3713,3919,206,30.9
1180,2023-11-01,2023-12-01,3919,4012,93,13.95
1180,2023-12-01,2023-12-31,4012,4471,459,68.85
1181,2023-01-01,2023-01-31,2249,2510,261,39.15
1181,2023-02-01,2023-03-03,2510,2654,144,21.6
1181,2023-03-01,2023-03-31,2654,2793,139,20.85
1181,2023-04-01,2023-05-01,2793,3065,272,40.8
1181,2023-05-01,2023-05-31,3065,3402,337,50.55
1181,2023-06-01,2023-07-01,3402,3844,442,66.3
1181,2023-07-01,2023-07-31,3844,3950,106,15.9
1181,2023-08-01,2023-08-31,3950,4073,123,18.45
1181,2023-09-01,2023-10-01,4073,4232,159,23.85
1181,2023-10-01,2023-10-31,4232,4406,174,26.1
1181,2023-11-01,2023-12-01,4406,4842,436,65.4
1181,2023-12-01,2023-12-31,4842,5085,243,36.45
1182,2023-01-01,2023-01-31,1611,1975,364,54.6
1182,2023-02-01,2023-03-03,1975,2143,168,25.2
1182,2023-03-01,2023-03-31,2143,2503,360,54.0
1182,2023-04-01,2023-05-01,2503,2819,316,47.4
1182,2023-05-01,2023-05-31,2819,2939,120,18.0
1182,2023-06-01,2023-07-01,2939,3315,376,56.4
1182,2023-07-01,2023-07-31,3315,3484,169,25.35
1182,2023-08-01,2023-08-31,3484,3982,498,74.7
1182,2023-09-01,2023-10-01,3982,4344,362,54.3
1182,2023-10-01,2023-10-31,4344,4516,172,25.8
1182,2023-11-01,2023-12-01,4516,4829,313,46.95
1182,2023-12-01,2023-12-31,4829,4948,119,17.85
1183,2023-01-01,2023-01-31,2130,2546,416,62.4
1183,2023-02-01,2023-03-03,2546,2823,277,41.55
1183,2023-03-01,2023-03-31,2823,3062,239,35.85
1183,2023-04-01,2023-05-01,3062,3159,97,14.55
1183,2023-05-01,2023-05-31,3159,3251,92,13.8
1183,2023-06-01,2023-07-01,3251,3618,367,55.05
1183,2023-07-01,2023-07-31,3618,4087,469,70.35
1183,2023-08-01,2023-08-31,4087,4465,378,56.7
1183,2023-09-01,2023-10-01,4465,4805,340,51.0
1183,2023-10-01,2023-10-31,4805,5202,397,59.55
1183,2023-11-01,2023-12-01,5202,5571,369,55.35
1183,2023-12-01,2023-12-31,5571,5895,324,48.6
1184,2023-01-01,2023-01-31,1338,1695,357,53.55
1184,2023-02-01,2023-03-03,1695,1745,50,7.5
1184,2023-03-01,2023-03-31,1745,2034,289,43.35
1184,2023-04-01,2023-05-01,2034,2462,428,64.2
1184,2023-05-01,2023-05-31,2462,2789,327,49.05
1184,2023-06-01,2023-07-01,2789,2849,60,9.0
1184,2023-07-01,2023-07-31,2849,3040,191,28.65
1184,2023-08-01,2023-08-31,3040,3120,80,12.0
1184,2023-09-01,2023-10-01,3120,3368,248,37.2
1184,2023-10-01,2023-10-31,3368,3507,139,20.85
1184,2023-11-01,2023-12-01,3507,3949,442,66.3
1184,2023-12-01,2023-12-31,3949,4431,482,72.3
1185,2023-01-01,2023-01-31,4172,4369,197,29.55
1185,2023-02-01,2023-03-03,4369,4528,159,23.85
1185,2023-03-01,2023-03-31,4528,4791,263,39.45
1185,2023-04-01,2023-05-01,4791,5218,427,64.05
1185,2023-05-01,2023-05-31,5218,5651,433,64.95
1185,2023-06-01,2023-07-01,5651,5755,104,15.6
1185,2023-07-01,2023-07-31,5755,6211,456,68.4
1185,2023-08-01,2023-08-31,6211,6313,102,15.3
1185,2023-09-01,2023-10-01,6313,6647,334,50.1
1185,2023-10-01,2023-10-31,6647,6776,129,19.35
1185,2023-11-01,2023-12-01,6776,6931,155,23.25
1185,2023-12-01,2023-12-31,6931,7099,168,25.2
1186,2023-01-01,2023-01-31,4776,5217,441,66.15
1186,2023-02-01,2023-03-03,5217,5514,297,44.55
1186,2023-03-01,2023-03-31,5514,5890,376,56.4
1186,2023-04-01,2023-05-01,5890,5952,62,9.3
1186,2023-05-01,2023-05-31,5952,6434,482,72.3
1186,2023-06-01,2023-07-01,6434,6518,84,12.6
1186,2023-07-01,2023-07-31,6518,7002,484,72.6
1186,2023-08-01,2023-08-31,7002,7159,157,23.55
1186,2023-09-01,2023-10-01,7159,7537,378,56.7
1186,2023-10-01,2023-10-31,7537,7862,325,48.75
1186,2023-11-01,2023-12-01,7862,8298,436,65.4
1186,2023-12-01,2023-12-31,8298,8515,217,32.55
1187,2023-01-01,2023-01-31,3041,3541,500,75.0
1187,2023-02-01,2023-03-03,3541,4022,481,72.15
1187,2023-03-01,2023-03-31,4022,4409,387,58.05
1187,2023-04-01,2023-05-01,4409,4886,477,71.55
1187,2023-05-01,2023-05-31,4886,5380,494,74.1
1187,2023-06-01,2023-07-01,5380,5431,51,7.65
1187,2023-07-01,2023-07-31,5431,5872,441,66.15
1187,2023-08-01,2023-08-31,5872,5937,65,9.75
1187,2023-09-01,2023-10-01,5937,6247,310,46.5
1187,2023-10-01,2023-10-31,6247,6450,203,30.45
1187,2023-11-01,2023-12-01,6450,6609,159,23.85
1187,2023-12-01,2023-12-31,6609,6712,103,15.45
1188,2023-01-01,2023-01-31,2029,2404,375,56.25
1188,2023-02-01,2023-03-03,2404,2852,448,67.2
1188,2023-03-01,2023-03-31,2852,3178,326,48.9
1188,2023-04-01,2023-05-01,3178,3292,114,17.1
1188,2023-05-01,2023-05-31,3292,3420,128,19.2
1188,2023-06-01,2023-07-01,3420,3539,119,17.85
1188,2023-07-01,2023-07-31,3539,3883,344,51.6
1188,2023-08-01,2023-08-31,3883,3947,64,9.6
1188,2023-09-01,2023-10-01,3947,4214,267,40.05
1188,2023-10-01,2023-10-31,4214,4680,466,69.9
1188,2023-11-01,2023-12-01,4680,4795,115,17.25
1188,2023-12-01,2023-12-31,4795,4913,118,17.7
1189,2023-01-01,2023-01-31,4142,4308,166,24.9
1189,2023-02-01,2023-03-03,4308,4447,139,20.85
1189,2023-03-01,2023-03-31,4447,4695,248,37.2
1189,2023-04-01,2023-05-01,4695,5150,455,68.25
1189,2023-05-01,2023-05-31,5150,5206,56,8.4
1189,2023-06-01,2023-07-01,5206,5612,406,60.9
1189,2023-07-01,2023-07-31,5612,5798,186,27.9
1189,2023-08-01,2023-08-31,5798,6120,322,48.3
1189,2023-09-01,2023-10-01,6120,6366,246,36.9
1189,2023-10-01,2023-10-31,6366,6664,298,44.7
1189,2023-11-01,2023-12-01,6664,7002,338,50.7
1189,2023-12-01,2023-12-31,7002,7070,68,10.2
1190,2023-01-01,2023-01-31,1554,1805,251,37.65
1190,2023-02-01,2023-03-03,1805,1915,110,16.5
1190,2023-03-01,2023-03-31,1915,1990,75,11.25
1190,2023-04-01,2023-05-01,1990,2083,93,13.95
1190,2023-05-01,2023-05-31,2083,2305,222,33.3
1190,2023-06-01,2023-07-01,2305,2538,233,34.95
1190,2023-07-01,2023-07-31,2538,2660,122,18.3
1190,2023-08-01,2023-08-31,2660,3021,361,54.15
1190,2023-09-01,2023-10-01,3021,3081,60,9.0
1190,2023-10-01,2023-10-31,3081,3220,139,20.85
1190,2023-11-01,2023-12-01,3220,3512,292,43.8
1190,2023-12-01,2023-12-31,3512,3979,467,70.05
1191,2023-01-01,2023-01-31,1065,1409,344,51.6
1191,2023-02-01,2023-03-03,1409,1539,130,19.5
1191,2023-03-01,2023-03-31,1539,1894,355,53.25
1191,2023-04-01,2023-05-01,1894,2279,385,57.75
1191,2023-05-01,2023-05-31,2279,2511,232,34.8
1191,2023-06-01,2023-07-01,2511,2710,199,29.85
1191,2023-07-01,2023-07-31,2710,2904,194,29.1
1191,2023-08-01,2023-08-31,2904,3221,317,47.55
1191,2023-09-01,2023-10-01,3221,3450,229,34.35
1191,2023-10-01,2023-10-31,3450,3518,68,10.2
1191,2023-11-01,2023-12-01,3518,3886,368,55.2
1191,2023-12-01,2023-12-31,3886,4091,205,30.75
1192,2023-01-01,2023-01-31,1075,1356,281,42.15
1192,2023-02-01,2023-03-03,1356,1455,99,14.85
1192,2023-03-01,2023-03-31,1455,1906,451,67.65
1192,2023-04-01,2023-05-01,1906,1980,74,11.1
1192,2023-05-01,2023-05-31,1980,2147,167,25.05
1192,2023-06-01,2023-07-01,2147,2344,197,29.55
1192,2023-07-01,2023-07-31,2344,2789,445,66.75
1192,2023-08-01,2023-08-31,2789,3266,477,71.55
1192,2023-09-01,2023-10-01,3266,3544,278,41.7
1192,2023-10-01,2023-10-31,3544,3891,347,52.05
1192,2023-11-01,2023-12-01,3891,4254,363,54.45
1192,2023-12-01,2023-12-31,4254,4383,129,19.35
1193,2023-01-01,2023-01-31,2616,3032,416,62.4
1193,2023-02-01,2023-03-03,3032,3416,384,57.6
1193,2023-03-01,2023-03-31,3416,3582,166,24.9
1193,2023-04-01,2023-05-01,3582,3877,295,44.25
1193,2023-05-01,2023-05-31,3877,4134,257,38.55
1193,2023-06-01,2023-07-01,4134,4233,99,14.85
1193,2023-07-01,2023-07-31,4233,4520,287,43.05
1193,2023-08-01,2023-08-31,4520,4789,269,40.35
1193,2023-09-01,2023-10-01,4789,4963,174,26.1
1193,2023-10-01,2023-10-31,4963,5441,478,71.7
1193,2023-11-01,2023-12-01,5441,5554,113,16.95
1193,2023-12-01,2023-12-31,5554,5985,431,64.65
1194,2023-01-01,2023-01-31,2549,2825,276,41.4
1194,2023-02-01,2023-03-03,2825,3187,362,54.3
1194,2023-03-01,2023-03-31,3187,3358,171,25.65
1194,2023-04-01,2023-05-01,3358,3797,439,65.85
1194,2023-05-01,2023-05-31,3797,4185,388,58.2
1194,2023-06-01,2023-07-01,4185,4293,108,16.2
1194,2023-07-01,2023-07-31,4293,4555,262,39.3
1194,2023-08-01,2023-08-31,4555,4653,98,14.7
1194,2023-09-01,2023-10-01,4653,5112,459,68.85
1194,2023-10-01,2023-10-31,5112,5431,319,47.85
1194,2023-11-01,2023-12-01,5431,5850,419,62.85
1194,2023-12-01,2023-12-31,5850,6261,411,61.65
1195,2023-01-01,2023-01-31,4375,4760,385,57.75
1195,2023-02-01,2023-03-03,4760,4886,126,18.9
1195,2023-03-01,2023-03-31,4886,5065,179,26.85
1195,2023-04-01,2023-05-01,5065,5427,362,54.3
1195,2023-05-01,2023-05-31,5427,5759,332,49.8
1195,2023-06-01,2023-07-01,5759,6218,459,68.85
1195,2023-07-01,2023-07-31,6218,6312,94,14.1
1195,2023-08-01,2023-08-31,6312,6533,221,33.15
1195,2023-09-01,2023-10-01,6533,7008,475,71.25
1195,2023-10-01,2023-10-31,7008,7238,230,34.5
1195,2023-11-01,2023-12-01,7238,7722,484,72.6
1195,2023-12-01,2023-12-31,7722,8080,358,53.7
1196,2023-01-01,2023-01-31,2429,2789,360,54.0
1196,2023-02-01,2023-03-03,2789,3258,469,70.35
1196,2023-03-01,2023-03-31,3258,3713,455,68.25
1196,2023-04-01,2023-05-01,3713,3947,234,35.1
1196,2023-05-01,2023-05-31,3947,4212,265,39.75
1196,2023-06-01,2023-07-01,4212,4503,291,43.65
1196,2023-07-01,2023-07-31,4503,4792,289,43.35
1196,2023-08-01,2023-08-31,4792,4859,67,10.05
1196,2023-09-01,2023-10-01,4859,5261,402,60.3
1196,2023-10-01,2023-10-31,5261,5595,334,50.1
1196,2023-11-01,2023-12-01,5595,5727,132,19.8
1196,2023-12-01,2023-12-31,5727,5823,96,14.4
1197,2023-01-01,2023-01-31,4397,4832,435,65.25
1197,2023-02-01,2023-03-03,4832,5037,205,30.75
1197,2023-03-01,2023-03-31,5037,5488,451,67.65
1197,2023-04-01,2023-05-01,5488,5885,397,59.55
1197,2023-05-01,2023-05-31,5885,6052,167,25.05
1197,2023-06-01,2023-07-01,6052,6281,229,34.35
1197,2023-07-01,2023-07-31,6281,6524,243,36.45
1197,2023-08-01,2023-08-31,6524,6665,141,21.15
1197,2023-09-01,2023-10-01,6665,6870,205,30.75
1197,2023-10-01,2023-10-31,6870,7332,462,69.3
1197,2023-11-01,2023-12-01,7332,7500,168,25.2
1197,2023-12-01,2023-12-31,7500,7835,335,50.25
1198,2023-01-01,2023-01-31,2444,2786,342,51.3
1198,2023-02-01,2023-03-03,2786,2956,170,25.5
1198,2023-03-01,2023-03-31,2956,3264,308,46.2
1198,2023-04-01,2023-05-01,3264,3708,444,66.6
1198,2023-05-01,2023-05-31,3708,3843,135,20.25
1198,2023-06-01,2023-07-01,3843,4283,440,66.0
1198,2023-07-01,2023-07-31,4283,4654,371,55.65
1198,2023-08-01,2023-08-31,4654,5134,480,72.0
1198,2023-09-01,2023-10-01,5134,5544,410,61.5
1198,2023-10-01,2023-10-31,5544,5928,384,57.6
1198,2023-11-01,2023-12-01,5928,6192,264,39.6
1198,2023-12-01,2023-12-31,6192,6611,419,62.85
1199,2023-01-01,2023-01-31,4838,5124,286,42.9
1199,2023-02-01,2023-03-03,5124,5220,96,14.4
1199,2023-03-01,2023-03-31,5220,5273,53,7.95
1199,2023-04-01,2023-05-01,5273,5418,145,21.75
1199,2023-05-01,2023-05-31,5418,5573,155,23.25
1199,2023-06-01,2023-07-01,5573,6048,475,71.25
1199,2023-07-01,2023-07-31,6048,6414,366,54.9
1199,2023-08-01,2023-08-31,6414,6869,455,68.25
1199,2023-09-01,2023-10-01,6869,6935,66,9.9
1199,2023-10-01,2023-10-31,6935,7209,274,41.1
1199,2023-11-01,2023-12-01,7209,7402,193,28.95
